query	target	prog_score	cirpin_score	tm_score_cp
d3daxa1	d3h1da1	0.56	0.93	0.24
d5deqa2	d1whza_	0.31	0.91	0.41
d1rh6a_	d1whza_	0.43	0.91	0.31
d1ufza1	d1zkra1	0.58	0.93	0.31
d1w7ca3	d2gj3a_	0.50	0.91	0.34
d3s9ka1	d2gj3a_	0.50	0.90	0.37
d2cr9a1	d2gj3a_	0.49	0.90	0.31
d2nr4a1	d1ckma2	0.51	0.92	0.25
d2imla1	d1ckma2	0.58	0.93	0.24
d1xdna_	d1ckma2	0.51	0.93	0.50
d1koea_	d1vjfa_	0.50	0.91	0.34
d1bi6h1	d1dsva_	0.55	0.93	0.16
d1evsa_	d3ibxa1	0.51	0.92	0.49
d1lqsl_	d3ibxa1	0.45	0.94	0.30
d1hf8a1	d1v7mv_	0.48	0.91	0.40
d2ex3b1	d1v7mv_	0.55	0.91	0.27
d1nhya1	d1v7mv_	0.39	0.92	0.37
d1r89a2	d3imia_	0.59	0.91	0.32
d2idla1	d3imia_	0.55	0.91	0.29
d1pj5a3	d3imia_	0.51	0.92	0.35
d1s3ea2	d3imia_	0.51	0.90	0.36
d2ivda2	d3imia_	0.52	0.91	0.34
d2gf3a2	d3imia_	0.50	0.91	0.33
d2dw4a3	d3imia_	0.49	0.90	0.35
d3faua1	d4maka_	0.51	0.91	0.39
d2q4ha2	d1fnoa3	0.41	0.92	0.35
d1guqa2	d1fnoa3	0.43	0.91	0.32
d3fz2a1	d1fnoa3	0.40	0.95	0.47
d1fita_	d1fnoa3	0.43	0.91	0.37
d2gjva1	d1fnoa3	0.39	0.96	0.49
d4c2mc1	d1fnoa3	0.47	0.91	0.38
d6j64b_	d1fnoa3	0.45	0.90	0.38
d1au1a_	d4q5na2	0.43	0.92	0.32
d1n1fa_	d4q5na2	0.46	0.91	0.32
d1lqsl_	d4q5na2	0.47	0.92	0.30
d1a5ta1	d4q5na2	0.59	0.90	0.30
d4neja_	d4q5na2	0.41	0.90	0.33
d3besl_	d4q5na2	0.46	0.96	0.32
d3q1si_	d4q5na2	0.47	0.93	0.31
d1ncsa_	d1myna_	0.59	0.92	0.40
d1bbga_	d1myna_	0.57	0.91	0.41
d3bsua1	d1myna_	0.36	0.92	0.34
d1dqca_	d2k4ra_	0.47	0.92	0.31
d3c20a1	d4cr2i2	0.34	0.91	0.28
d2cdqa1	d4cr2i2	0.35	0.92	0.32
d3zzha_	d4cr2i2	0.34	0.91	0.33
d2ia7a1	d1kq6a_	0.46	0.91	0.44
d2hc5a1	d1kq6a_	0.54	0.94	0.38
d1vq8r1	d1kq6a_	0.38	0.93	0.24
d5m0yb1	d4m9pa3	0.52	0.90	0.48
d2j0wa1	d1w5sa2	0.34	0.95	0.35
d2akoa1	d1w5sa2	0.36	0.95	0.39
d2brxa1	d1w5sa2	0.34	0.95	0.34
d4a7wa_	d1w5sa2	0.34	0.94	0.33
d2w21a_	d1w5sa2	0.37	0.94	0.40
d3c20a1	d1w5sa2	0.34	0.96	0.35
d2cdqa1	d1w5sa2	0.35	0.96	0.33
d1ozha3	d1w5sa2	0.55	0.90	0.33
d2j4ja_	d1w5sa2	0.35	0.94	0.31
d2ogxa_	d1w5sa2	0.33	0.92	0.32
d1ovma3	d1w5sa2	0.55	0.91	0.34
d2vk8a3	d1w5sa2	0.56	0.92	0.37
d3zzha_	d1w5sa2	0.34	0.96	0.33
d1e19a_	d1w5sa2	0.36	0.94	0.34
d2va1a_	d1w5sa2	0.34	0.95	0.34
d1xjua1	d1khya_	0.59	0.91	0.36
d6py3a_	d1ifqa1	0.55	0.92	0.35
d1wjxa_	d1mrza1	0.43	0.90	0.30
d2dxua2	d1ewsa_	0.60	0.91	0.38
d2trcp_	d4zbda1	0.56	0.91	0.29
d2oi8a2	d1joga_	0.59	0.91	0.35
d2hyja2	d1joga_	0.54	0.91	0.37
d1vdza3	d1joga_	0.51	0.91	0.32
d3j9ta4	d1joga_	0.50	0.90	0.31
d1sgma2	d1joga_	0.54	0.92	0.33
d2fona3	d1joga_	0.53	0.91	0.36
d3q0wa2	d1joga_	0.58	0.94	0.33
d4wwxb2	d1xmca2	0.47	0.91	0.22
d3qfta2	d3kyjb1	0.55	0.93	0.47
d1f20a2	d3kyjb1	0.57	0.94	0.47
d3lo8a2	d3kyjb1	0.56	0.92	0.47
d2vc3a_	d2j7qa1	0.55	0.91	0.27
d1rl0a_	d2j7qa1	0.58	0.92	0.29
d2g5xa_	d2j7qa1	0.55	0.90	0.31
d3mvga_	d2j7qa1	0.57	0.93	0.28
d6f9ma_	d2j7qa1	0.51	0.90	0.30
d4m1ua_	d2j7qa1	0.60	0.92	0.26
d1r3ra_	d4kfna2	0.54	0.90	0.37
d4ijra_	d4kfna2	0.54	0.91	0.39
d1goia2	d4kfna2	0.54	0.91	0.34
d2jepa_	d4kfna2	0.60	0.91	0.45
d2ejaa_	d4kfna2	0.54	0.90	0.44
d3amca_	d4kfna2	0.57	0.91	0.46
d1szna2	d4kfna2	0.59	0.92	0.42
d2i5ia1	d4kfna2	0.60	0.91	0.43
d3vupa_	d4kfna2	0.57	0.90	0.45
d1k2aa_	d2yuba1	0.60	0.92	0.26
d4perb_	d2yuba1	0.59	0.92	0.31
d1wh9a1	d3aevb2	0.56	0.92	0.42
d1repc2	d3aevb2	0.55	0.93	0.32
d1kvna_	d1v3fa1	0.57	0.94	0.32
d3dlua1	d1v3fa1	0.54	0.90	0.34
d4xgab2	d1di2a_	0.38	0.90	0.38
d1bbga_	d1px9a_	0.57	0.90	0.30
d3bsua1	d1px9a_	0.38	0.93	0.34
d2pv4a1	d1y9ia_	0.48	0.94	0.41
d6jfwa1	d3mr7a1	0.42	0.93	0.32
d1wu2a3	d3mr7a1	0.57	0.90	0.28
d1uz5a3	d3mr7a1	0.57	0.91	0.29
d3oona1	d3mr7a1	0.44	0.90	0.28
d1tlja_	d3mr7a1	0.59	0.91	0.29
d3c20a1	d4fega1	0.51	0.90	0.36
d1g7sa4	d4fega1	0.59	0.91	0.40
d1z3ix1	d4fega1	0.60	0.93	0.26
d2gnoa2	d4fega1	0.59	0.92	0.43
d1ldja3	d4wsbc6	0.49	0.91	0.24
d1h3na3	d3i9la_	0.57	0.92	0.22
d1q77a1	d3i9la_	0.57	0.92	0.30
d1efpa1	d3i9la_	0.55	0.90	0.29
d6ncra_	d3i9la_	0.60	0.92	0.24
d1iq0a2	d3i9la_	0.59	0.92	0.22
d4l2ib_	d3i9la_	0.54	0.91	0.29
d1vbka1	d3i9la_	0.50	0.90	0.28
d2iela1	d3i9la_	0.58	0.93	0.29
d4xfja1	d3i9la_	0.56	0.91	0.31
d1ct9a1	d3i9la_	0.56	0.91	0.30
d1x8xa_	d3i9la_	0.58	0.90	0.33
d2z08a_	d3i9la_	0.59	0.95	0.24
d1jmva_	d3i9la_	0.58	0.91	0.26
d3tnja_	d3i9la_	0.58	0.94	0.30
d2wica_	d3i9la_	0.55	0.91	0.28
d1ilea3	d3i9la_	0.59	0.90	0.22
d3h05a_	d3i9la_	0.56	0.92	0.24
d1o97c_	d3i9la_	0.57	0.91	0.35
d3nd5a_	d3i9la_	0.57	0.90	0.28
d6ojfa_	d3i9la_	0.57	0.91	0.38
d1u0bb2	d3i9la_	0.58	0.91	0.27
d1ffya3	d3i9la_	0.56	0.93	0.23
d1ej2a_	d3i9la_	0.58	0.91	0.26
d1f20a2	d3i9la_	0.54	0.91	0.27
d1mjha_	d3i9la_	0.57	0.91	0.27
d3s3ta1	d3i9la_	0.57	0.91	0.27
d3loqa1	d3i9la_	0.56	0.90	0.26
d3loqa2	d3i9la_	0.57	0.91	0.26
d1mrza2	d3i9la_	0.57	0.91	0.27
d4wnya1	d3i9la_	0.58	0.91	0.32
d2gm3a1	d3i9la_	0.59	0.90	0.33
d1ivsa4	d3i9la_	0.57	0.93	0.24
d1rqga2	d3i9la_	0.58	0.91	0.21
d2btva_	d6q2ca1	0.51	0.92	0.17
d6jx5a_	d6q2ca1	0.53	0.92	0.23
d2r31a2	d6q2ca1	0.60	0.91	0.20
d3er9b_	d6q2ca1	0.51	0.91	0.24
d1k4ta2	d6q2ca1	0.39	0.91	0.23
d3f0pa2	d1t61a2	0.39	0.91	0.29
d1uv7a_	d2d9pa1	0.44	0.92	0.48
d1cola_	d2gz4a1	0.58	0.90	0.31
d1ciia1	d2gz4a1	0.59	0.91	0.32
d3ov9a_	d2gz4a1	0.59	0.95	0.26
d1ddba_	d2gz4a1	0.58	0.92	0.28
d6thoa1	d2vc3a_	0.53	0.90	0.29
d2q73a_	d1kp8a1	0.57	0.91	0.23
d3c20a1	d1udxa2	0.32	0.92	0.32
d2cdqa1	d1udxa2	0.33	0.91	0.32
d1kbla2	d1uufa1	0.53	0.93	0.25
d2hi6a1	d1uufa1	0.56	0.91	0.22
d1dq3a3	d1hkqa_	0.57	0.92	0.42
d1dq3a4	d1hkqa_	0.55	0.90	0.41
d1jvaa3	d1hkqa_	0.54	0.92	0.43
d1tuaa2	d1hkqa_	0.50	0.90	0.27
d1jvaa2	d1hkqa_	0.56	0.92	0.40
d1dkca_	d1ywia1	0.58	0.92	0.26
d1fwoa_	d1ywia1	0.57	0.93	0.26
d1q3ja_	d1ywia1	0.58	0.92	0.28
d1p8ba_	d1ywia1	0.60	0.92	0.32
d2j4wd1	d1ywia1	0.60	0.97	0.41
d2hjqa2	d1ywia1	0.53	0.92	0.38
d1vzia2	d1ywia1	0.53	0.91	0.38
d2ww4a2	d1usma_	0.48	0.94	0.39
d1ueka2	d1usma_	0.46	0.94	0.42
d3qu3a_	d1usma_	0.54	0.91	0.31
d2r42a2	d1usma_	0.44	0.91	0.33
d2pg9a2	d1usma_	0.44	0.93	0.37
d2cz9a2	d1usma_	0.38	0.90	0.28
d1iwga4	d1usma_	0.56	0.91	0.49
d1iq0a3	d1usma_	0.60	0.91	0.49
d1kkha2	d1usma_	0.47	0.92	0.36
d1jmta_	d1usma_	0.53	0.94	0.45
d2iuwa1	d2o1qa1	0.47	0.90	0.40
d1or7c_	d1hlva2	0.53	0.90	0.40
d1bbga_	d2nlsa_	0.48	0.93	0.25
d2hjqa2	d2nlsa_	0.54	0.90	0.30
d4n7fa1	d2nlsa_	0.60	0.93	0.32
d2outa2	d2nlsa_	0.53	0.91	0.21
d4e8ha2	d1jr3a1	0.59	0.92	0.28
d1ngka_	d1jr3a1	0.58	0.91	0.37
d4q5fa2	d1jr3a1	0.58	0.90	0.29
d6m1ta2	d1jr3a1	0.58	0.91	0.30
d3eina2	d1jr3a1	0.58	0.91	0.29
d2c3na2	d1jr3a1	0.58	0.90	0.29
d5h5la2	d1jr3a1	0.57	0.91	0.29
d4iw9a2	d1jr3a1	0.58	0.92	0.30
d7jr8a2	d1jr3a1	0.58	0.93	0.29
d2pvqa2	d1jr3a1	0.58	0.92	0.32
d3ir4a2	d1jr3a1	0.56	0.90	0.29
d2cz2a2	d1jr3a1	0.59	0.93	0.34
d2a2ra1	d1jr3a1	0.60	0.91	0.34
d5f07a2	d1jr3a1	0.55	0.90	0.30
d3g46a_	d1jr3a1	0.58	0.90	0.40
d2vapa2	d1pyo.1	0.56	0.94	0.37
d2btoa2	d1pyo.1	0.56	0.93	0.32
d2v9ya1	d1pyo.1	0.51	0.92	0.35
d3cb2a2	d1pyo.1	0.53	0.93	0.31
d5cm7a1	d1pyo.1	0.47	0.91	0.37
d3rycb2	d1pyo.1	0.54	0.93	0.31
d3ryca2	d1pyo.1	0.54	0.93	0.31
d6rvqa2	d1pyo.1	0.56	0.93	0.36
d1w5fa2	d1pyo.1	0.54	0.92	0.38
d2r7512	d1pyo.1	0.57	0.92	0.35
d6jx5a_	d1hhsa_	0.45	0.94	0.22
d1c4za_	d1hhsa_	0.44	0.91	0.19
d2dbx.1	d1hhsa_	0.52	0.93	0.16
d3er9b_	d1hhsa_	0.56	0.93	0.21
d1sj7a1	d2ccya_	0.43	0.92	0.46
d1aepa_	d2ccya_	0.52	0.91	0.45
d1eq1a_	d2ccya_	0.50	0.92	0.43
d1dqca_	d6szwd_	0.48	0.91	0.25
d3nfia2	d1zela1	0.53	0.91	0.47
d5dd8a_	d1zela1	0.59	0.90	0.33
d1oyia_	d1zela1	0.57	0.93	0.49
d4hbla1	d1zela1	0.58	0.90	0.33
d3nfia1	d1zela1	0.54	0.92	0.34
d1vz6a_	d1snga1	0.38	0.92	0.24
d3ps0a1	d1snga1	0.51	0.92	0.25
d1wvka1	d1rwja_	0.53	0.92	0.23
d2ge8a1	d1rwja_	0.50	0.93	0.28
d5epwa_	d1rwja_	0.52	0.93	0.30
d1nvmb2	d3v4da_	0.42	0.91	0.45
d1drua2	d3v4da_	0.31	0.90	0.42
d1p9la2	d3v4da_	0.32	0.90	0.43
d1uj6a1	d1h6va2	0.58	0.94	0.33
d1o8ba1	d1h6va2	0.58	0.92	0.39
d1dkca_	d1gl0i_	0.57	0.95	0.31
d1fwoa_	d1gl0i_	0.60	0.92	0.30
d1q3ja_	d1gl0i_	0.57	0.95	0.28
d1p8ba_	d1gl0i_	0.58	0.96	0.29
d1y29a_	d1gl0i_	0.59	0.95	0.25
d3d4ub2	d1gl0i_	0.53	0.90	0.27
d1bi6h1	d1gl0i_	0.58	0.92	0.30
d1clvi_	d1gl0i_	0.59	0.94	0.26
d1lqra_	d1gl0i_	0.60	0.94	0.34
d1fu3a_	d1gl0i_	0.59	0.94	0.32
d1lmra_	d1gl0i_	0.57	0.95	0.29
d1cbha_	d1gl0i_	0.53	0.96	0.29
d4cpai_	d1gl0i_	0.59	0.95	0.37
d1kqha_	d1gl0i_	0.60	0.95	0.28
d1vzia2	d1gl0i_	0.49	0.97	0.40
d1c6wa_	d1gl0i_	0.59	0.97	0.28
d1ut3a_	d1gl0i_	0.59	0.95	0.27
d4gv5a_	d1gl0i_	0.58	0.90	0.27
d3s9ka1	d2rsfa1	0.51	0.91	0.24
d5ax2a_	d2rsfa1	0.58	0.90	0.32
d1pd0a4	d2vz8a2	0.44	0.91	0.31
d1zbfa1	d2vz8a2	0.53	0.92	0.26
d1u14a1	d2vz8a2	0.38	0.91	0.50
d3u3ga_	d2vz8a2	0.53	0.91	0.44
d1i39a_	d2vz8a2	0.49	0.91	0.30
d2fb5a1	d2vz8a2	0.59	0.94	0.26
d4af1a2	d2vz8a2	0.60	0.98	0.48
d3bzca5	d2vz8a2	0.60	0.90	0.47
d1ekea_	d2vz8a2	0.54	0.92	0.40
d1v95a1	d2vz8a2	0.58	0.90	0.40
d3sk3a1	d2vz8a2	0.59	0.90	0.43
d1ddza2	d2vz8a2	0.55	0.92	0.27
d2bgga3	d2vz8a2	0.53	0.91	0.40
d2etja1	d2vz8a2	0.56	0.92	0.27
d4kb1a_	d2vz8a2	0.52	0.92	0.44
d2lsna1	d2vz8a2	0.51	0.91	0.42
d2amha1	d2vz8a2	0.35	0.90	0.46
d1u04a4	d2vz8a2	0.52	0.91	0.42
d3mxma_	d2vz8a2	0.50	0.93	0.44
d1g5ia1	d2vz8a2	0.53	0.90	0.41
d4cu7a5	d1vema1	0.58	0.93	0.42
d4icgc_	d4p3aa1	0.56	0.92	0.47
d6lm1a1	d3mhra1	0.59	0.91	0.46
d4jq6a_	d3mhra1	0.60	0.92	0.35
d2bs2c_	d3mhra1	0.59	0.92	0.36
d5jsia_	d3mhra1	0.60	0.91	0.44
d2glza1	d1q18a1	0.46	0.91	0.25
d2gvia1	d1q18a1	0.47	0.92	0.30
d6w7ja2	d1q18a1	0.47	0.90	0.28
d3zuka_	d1asta_	0.60	0.92	0.17
d2itka1	d1dkca_	0.59	0.91	0.25
d2ho2a1	d1dkca_	0.58	0.94	0.35
d2j5ha1	d1dkca_	0.56	0.93	0.26
d2ms3a_	d1dkca_	0.55	0.91	0.25
d2f62a2	d5tr9a2	0.50	0.90	0.49
d1l1qa1	d5tr9a2	0.57	0.91	0.37
d1reqa2	d5tr9a2	0.51	0.90	0.49
d7b73a1	d5tr9a2	0.55	0.90	0.32
d3m5ba_	d1ka8a_	0.42	0.90	0.23
d6zpea1	d1ka8a_	0.41	0.90	0.23
d2csoa1	d1ka8a_	0.59	0.90	0.39
d6hj7a_	d1j1va_	0.55	0.91	0.35
d1pn5a1	d1j1va_	0.56	0.91	0.35
d6j52a_	d1j1va_	0.52	0.91	0.29
d1vk3a1	d1p1ja2	0.48	0.91	0.43
d4zhwa_	d1p1ja2	0.59	0.93	0.48
d2hqsc2	d1p1ja2	0.55	0.95	0.46
d3qtya1	d1p1ja2	0.52	0.91	0.43
d1t3ta4	d1p1ja2	0.49	0.91	0.36
d4rhaa_	d1p1ja2	0.58	0.95	0.47
d3oona1	d1p1ja2	0.52	0.91	0.46
d7rjja_	d1p1ja2	0.57	0.95	0.47
d2fm9a1	d5irca1	0.45	0.91	0.37
d7n7za1	d3qy1a_	0.48	0.90	0.34
d2ofka_	d2p6ra2	0.57	0.91	0.27
d4aiaa1	d2p6ra2	0.57	0.91	0.27
d1e7ua4	d3czha1	0.54	0.91	0.22
d2btva_	d3czha1	0.53	0.93	0.18
d6jx5a_	d3czha1	0.55	0.91	0.25
d4jspa1	d3czha1	0.54	0.90	0.24
d3er9b_	d3czha1	0.52	0.93	0.23
d1dm9a_	d1fm0d_	0.40	0.91	0.39
d1vcta2	d1fm0d_	0.54	0.91	0.37
d3c20a1	d6pspa_	0.36	0.90	0.32
d1vjpa4	d1vk3a1	0.45	0.94	0.41
d1dt9a3	d1vk3a1	0.48	0.93	0.33
d2egha3	d1vk3a1	0.49	0.90	0.35
d4af1a1	d1vk3a1	0.47	0.93	0.30
d1drua2	d1vk3a1	0.42	0.91	0.37
d1p9la2	d1vk3a1	0.45	0.91	0.38
d3qvsa2	d1vk3a1	0.49	0.91	0.36
d1bdfa1	d1wdda2	0.40	0.90	0.47
d2v94a1	d1wdda2	0.37	0.92	0.38
d1p9la1	d1ig3a2	0.56	0.92	0.45
d3pzsa_	d1ig3a2	0.47	0.91	0.32
d1lhpa_	d1ig3a2	0.44	0.91	0.32
d2pv7a2	d1ig3a2	0.54	0.92	0.45
d4s1ha1	d1ig3a2	0.44	0.91	0.32
d1ub0a_	d1ig3a2	0.43	0.90	0.44
d1q8ia2	d5o0ya_	0.60	0.90	0.24
d3f0pa2	d1f00i3	0.35	0.95	0.30
d1p90a_	d1f00i3	0.29	0.92	0.38
d1v72a1	d2ha9a1	0.51	0.91	0.27
d4wyda_	d2ha9a1	0.46	0.90	0.25
d1svva_	d2ha9a1	0.49	0.91	0.28
d4f5la1	d2ha9a1	0.48	0.92	0.29
d3ndna_	d2ha9a1	0.51	0.90	0.27
d5toqa1	d2ha9a1	0.46	0.91	0.28
d3geta1	d2ha9a1	0.47	0.90	0.29
d4hwxa1	d3ea6a2	0.56	0.92	0.34
d6i0ia_	d3ea6a2	0.55	0.90	0.32
d3bjva_	d1qnxa1	0.59	0.93	0.27
d3oxpa1	d1qnxa1	0.59	0.93	0.26
d2gp4a2	d1uc4a_	0.54	0.95	0.21
d1j72a3	d5k2ia1	0.58	0.91	0.28
d2mv2a_	d5k2ia1	0.57	0.91	0.33
d1svya_	d5k2ia1	0.59	0.90	0.32
d2fh1a1	d5k2ia1	0.58	0.91	0.33
d5fafa1	d5k2ia1	0.59	0.91	0.24
d6tl7a1	d2kcqa1	0.53	0.92	0.33
d1byfa_	d2kcqa1	0.54	0.91	0.31
d2olua2	d1ylea1	0.53	0.91	0.26
d1c3pa_	d2z43a_	0.43	0.90	0.34
d1o97c_	d2z43a_	0.56	0.90	0.34
d4g3ha_	d2z43a_	0.48	0.90	0.46
d3mena1	d2z43a_	0.44	0.91	0.37
d5vi6a_	d2z43a_	0.41	0.91	0.37
d1q8ia2	d7aqba_	0.60	0.90	0.25
d2mjha_	d2nrac2	0.54	0.91	0.32
d1k1ga_	d2nrac2	0.58	0.90	0.34
d4lija_	d2nrac2	0.50	0.90	0.35
d1viga_	d2nrac2	0.51	0.90	0.37
d1j26a1	d2nrac2	0.56	0.91	0.34
d1k0ra4	d2nrac2	0.47	0.92	0.32
d1zzka2	d2nrac2	0.51	0.90	0.37
d2ja9a2	d2nrac2	0.55	0.91	0.34
d3ml1a1	d3ktna1	0.56	0.90	0.22
d3kv1a_	d3ktna1	0.56	0.95	0.36
d4dwra1	d1vz6a_	0.44	0.93	0.21
d4x30a_	d1vz6a_	0.38	0.91	0.24
d2pefa_	d1vz6a_	0.37	0.91	0.24
d3pzfa_	d1vz6a_	0.39	0.92	0.28
d3le2a1	d1vz6a_	0.38	0.91	0.28
d3ndaa_	d1vz6a_	0.40	0.91	0.29
d2oaya1	d1vz6a_	0.38	0.90	0.24
d2dasa1	d1ul5a_	0.51	0.91	0.25
d4krea3	d1ex2a_	0.54	0.91	0.29
d1hnja1	d1ex2a_	0.39	0.91	0.45
d6smob1	d1ex2a_	0.39	0.91	0.25
d3sqza2	d1ex2a_	0.37	0.91	0.28
d4c72a1	d1ex2a_	0.39	0.91	0.26
d2hg4a2	d1ex2a_	0.40	0.92	0.25
d4yuca2	d1ex2a_	0.36	0.91	0.36
d2igia_	d1ex2a_	0.57	0.94	0.45
d4i7ga2	d1ex2a_	0.47	0.90	0.25
d1wl4a1	d1ex2a_	0.37	0.93	0.35
d1wlja_	d1ex2a_	0.59	0.92	0.42
d5w8qa1	d1ex2a_	0.39	0.92	0.45
d4ewga1	d1ex2a_	0.37	0.91	0.24
d3u3ga_	d1ex2a_	0.52	0.90	0.34
d1i39a_	d1ex2a_	0.55	0.91	0.37
d3h78a1	d1ex2a_	0.39	0.93	0.45
d2qxfa_	d1ex2a_	0.55	0.92	0.23
d1ekea_	d1ex2a_	0.55	0.93	0.36
d1wl4a2	d1ex2a_	0.38	0.91	0.40
d2hg4a3	d1ex2a_	0.39	0.91	0.43
d1wdkc1	d1ex2a_	0.37	0.92	0.36
d1teda1	d1ex2a_	0.40	0.91	0.46
d2bgga3	d1ex2a_	0.53	0.91	0.28
d1u6ea1	d1ex2a_	0.38	0.90	0.39
d4jaqa1	d1ex2a_	0.38	0.92	0.47
d1tqyb2	d1ex2a_	0.37	0.91	0.44
d2etja1	d1ex2a_	0.50	0.93	0.24
d4kb1a_	d1ex2a_	0.57	0.93	0.38
d1ox0a2	d1ex2a_	0.36	0.90	0.45
d3kkra1	d1ex2a_	0.54	0.92	0.25
d5cz1a1	d1ex2a_	0.53	0.92	0.38
d1bcoa2	d1ex2a_	0.52	0.94	0.25
d4b0na1	d1ex2a_	0.41	0.93	0.44
d1teda2	d1ex2a_	0.39	0.90	0.42
d1u04a4	d1ex2a_	0.57	0.92	0.35
d3mxma_	d1ex2a_	0.59	0.90	0.40
d6qbta_	d1ex2a_	0.52	0.92	0.33
d4f32a1	d1ex2a_	0.38	0.91	0.38
d6pcda1	d1ex2a_	0.37	0.92	0.34
d1ox0a1	d1ex2a_	0.38	0.91	0.26
d3mqda1	d1ex2a_	0.38	0.90	0.26
d3gwaa1	d1ex2a_	0.40	0.91	0.45
d2wu9a1	d1ex2a_	0.37	0.92	0.26
d4yuca1	d1ex2a_	0.38	0.91	0.44
d2vz8a1	d1ex2a_	0.39	0.91	0.26
d1x9ma1	d1ex2a_	0.58	0.91	0.35
d4c72a2	d1ex2a_	0.38	0.91	0.43
d1tqyb1	d1ex2a_	0.39	0.91	0.34
d4ubta1	d1ex2a_	0.37	0.91	0.35
d1u0ma1	d1ex2a_	0.40	0.93	0.47
d7n7za1	d1ex2a_	0.38	0.93	0.35
d1zupa1	d1musa1	0.53	0.91	0.34
d1fn9a_	d1musa1	0.50	0.90	0.25
d1gm5a1	d6bqaa_	0.48	0.91	0.38
d1zkea1	d4ppua_	0.48	0.91	0.24
d1u5ka2	d2vy8a_	0.59	0.90	0.37
d1q8ia2	d6q7da_	0.60	0.90	0.24
d1atia1	d1ofux_	0.53	0.90	0.40
d1wu7a1	d1ofux_	0.50	0.91	0.45
d1v95a1	d1ofux_	0.48	0.91	0.48
d1nbwb_	d1ofux_	0.44	0.91	0.47
d4hwsa2	d1ofux_	0.46	0.91	0.48
d2d0ob1	d1ofux_	0.44	0.91	0.49
d1hc7a1	d1ofux_	0.47	0.91	0.45
d2trcp_	d3tcoa_	0.58	0.93	0.41
d2euca1	d2wa5a2	0.39	0.90	0.41
d6g2va_	d2j0wa1	0.32	0.92	0.30
d1cbua_	d2j0wa1	0.32	0.93	0.28
d2p6ra3	d2j0wa1	0.35	0.94	0.31
d3mwja_	d2j0wa1	0.34	0.96	0.29
d5zuia2	d2j0wa1	0.33	0.93	0.29
d1qdea_	d2j0wa1	0.38	0.94	0.31
d3gfoa_	d2j0wa1	0.31	0.92	0.33
d1x7yb1	d2j0wa1	0.52	0.92	0.27
d1f5na2	d2j0wa1	0.34	0.91	0.30
d2b7ca3	d2j0wa1	0.33	0.92	0.33
d1f6ba_	d2j0wa1	0.34	0.94	0.30
d1g6ha_	d2j0wa1	0.29	0.91	0.34
d1u94a1	d2j0wa1	0.29	0.91	0.30
d1g6oa_	d2j0wa1	0.30	0.90	0.29
d2a5yb3	d2j0wa1	0.33	0.92	0.28
d3sxua_	d2j0wa1	0.44	0.92	0.30
d4fega3	d2j0wa1	0.52	0.90	0.29
d5x4ba_	d2j0wa1	0.38	0.92	0.26
d1l8aa1	d2j0wa1	0.53	0.91	0.35
d5tv2a1	d2j0wa1	0.36	0.92	0.41
d1r2qa_	d2j0wa1	0.31	0.91	0.28
d2qi9c_	d2j0wa1	0.30	0.90	0.33
d1c4oa1	d2j0wa1	0.39	0.94	0.29
d5gvra_	d2j0wa1	0.38	0.94	0.33
d1f9va_	d2j0wa1	0.36	0.90	0.33
d4basa_	d2j0wa1	0.32	0.90	0.28
d1z06a1	d2j0wa1	0.33	0.92	0.27
d1z2aa_	d2j0wa1	0.35	0.91	0.30
d3iuya1	d2j0wa1	0.37	0.93	0.38
d1uaaa1	d2j0wa1	0.37	0.94	0.31
d2eyqa3	d2j0wa1	0.40	0.94	0.37
d5x7ka_	d2j0wa1	0.29	0.91	0.31
d2pcja_	d2j0wa1	0.30	0.93	0.34
d3x1xa_	d2j0wa1	0.33	0.92	0.27
d2jaqa_	d2j0wa1	0.42	0.90	0.30
d3jb9x4	d2j0wa1	0.34	0.94	0.37
d1sgwa1	d2j0wa1	0.28	0.91	0.33
d1jqlb_	d2j0wa1	0.41	0.93	0.29
d1j2ia1	d2j0wa1	0.32	0.90	0.30
d1yksa1	d2j0wa1	0.36	0.91	0.28
d2ji7a3	d2j0wa1	0.53	0.91	0.31
d2xaua1	d2j0wa1	0.31	0.95	0.35
d1ry6a_	d2j0wa1	0.37	0.91	0.32
d7dtka_	d2j0wa1	0.37	0.95	0.31
d2plra_	d2j0wa1	0.35	0.90	0.32
d1tf7a1	d2j0wa1	0.31	0.91	0.35
d1g7sa4	d2j0wa1	0.35	0.94	0.34
d1g5ta_	d2j0wa1	0.36	0.95	0.29
d4pj3a4	d2j0wa1	0.33	0.94	0.37
d3jb9x3	d2j0wa1	0.33	0.94	0.21
d4crwb_	d2j0wa1	0.40	0.95	0.32
d2vvga_	d2j0wa1	0.36	0.91	0.33
d3peya2	d2j0wa1	0.35	0.96	0.32
d1z3ix1	d2j0wa1	0.37	0.96	0.34
d1w36b2	d2j0wa1	0.34	0.93	0.25
d2hxsa1	d2j0wa1	0.32	0.93	0.33
d3bera_	d2j0wa1	0.38	0.94	0.33
d2d2ea_	d2j0wa1	0.31	0.91	0.32
d1ozha3	d2j0wa1	0.50	0.91	0.27
d2p5sa_	d2j0wa1	0.32	0.92	0.27
d4rd4a1	d2j0wa1	0.32	0.91	0.31
d2fn3a2	d2j0wa1	0.54	0.91	0.34
d1z63a1	d2j0wa1	0.36	0.95	0.31
d4d0ga_	d2j0wa1	0.33	0.91	0.31
