query	target	prog_score	cirpin_score	tm_score_cp
d2gc6a1	d1yd9a1	0.55	0.91	0.35
d2gc6a1	d2dx6a_	0.53	0.94	0.37
d2gc6a1	d3ewra_	0.54	0.93	0.40
d2gc6a1	d1vhua_	0.53	0.91	0.35
d2gc6a1	d3w5ja1	0.58	0.91	0.44
d6dcma_	d1dqca_	0.46	0.91	0.30
d1e3pa2	d2je6i2	0.51	0.92	0.22
d1e3pa2	d2nn6h2	0.57	0.90	0.30
d1e3pa2	d1oxxk1	0.57	0.90	0.22
d1e3pa2	d1hx2a_	0.53	0.90	0.22
d3qvpa1	d7kg8a_	0.44	0.91	0.25
d2xova_	d1sdia1	0.56	0.94	0.35
d2xova_	d3ov9a_	0.59	0.91	0.24
d7juba_	d3f0pa2	0.37	0.93	0.28
d7juba_	d5w83b_	0.47	0.90	0.32
d1wifa1	d4bpvk_	0.48	0.92	0.25
d4bpvk_	d1wifa1	0.48	0.92	0.29
d4bpvk_	d1v62a1	0.47	0.90	0.32
d4bpvk_	d1x45a1	0.47	0.91	0.33
d4bpvk_	d1uita1	0.47	0.91	0.34
d3ph9a_	d2trcp_	0.60	0.96	0.38
d1oqva_	d4r3na2	0.56	0.90	0.33
d1oqva_	d2hjsa2	0.57	0.91	0.34
d1oqva_	d2f2la2	0.50	0.91	0.29
d1oqva_	d2rkqa1	0.51	0.92	0.31
d1oqva_	d3cmco2	0.56	0.90	0.34
d1oqva_	d2g17a2	0.54	0.92	0.37
d1oqva_	d4am1a2	0.46	0.90	0.32
d1oqva_	d2xz4a_	0.52	0.91	0.31
d1oqva_	d1t4ba2	0.54	0.92	0.31
d1oqva_	d2wkxa2	0.51	0.92	0.28
d1oqva_	d3mu9a_	0.52	0.91	0.31
d1oqva_	d2czca1	0.54	0.92	0.35
d1oqva_	d5xz3a1	0.51	0.92	0.32
d1oqva_	d1vkna2	0.54	0.90	0.35
d1oqva_	d1lbaa_	0.51	0.91	0.31
d1oqva_	d2cvoa2	0.55	0.91	0.36
d1oqva_	d6su5a_	0.51	0.91	0.30
d1oqva_	d1qd1a1	0.54	0.90	0.37
d1oqva_	d1mg7a2	0.45	0.92	0.28
d1moja_	d3rf3a1	0.53	0.91	0.43
d1moja_	d1st6a6	0.59	0.91	0.32
d2nn5a1	d2aexa_	0.60	0.92	0.23
d6zk94_	d1a41a_	0.42	0.90	0.23
d6zk94_	d1k4ta2	0.41	0.91	0.21
d1ihua2	d1d3ya_	0.54	0.91	0.32
d5xd6a1	d1q8ia2	0.60	0.92	0.28
d3hgba1	d1vdza2	0.49	0.96	0.45
d3hgba1	d1bcoa1	0.49	0.90	0.25
d2cpxa1	d1uv7a_	0.39	0.92	0.43
d2cpxa1	d1vq8s1	0.58	0.91	0.47
d4dz6a1	d3u0oa2	0.58	0.90	0.35
d4dz6a1	d2btua2	0.59	0.93	0.42
d4dz6a1	d1zq1c2	0.52	0.92	0.34
d4dz6a1	d3qtya2	0.55	0.93	0.40
d4dz6a1	d1vk3a3	0.58	0.92	0.41
d4dz6a1	d2yyda2	0.56	0.92	0.35
d4dz6a1	d2v9ya2	0.56	0.93	0.32
d4dz6a1	d1t3ta7	0.55	0.91	0.34
d4dz6a1	d1ln4a1	0.54	0.91	0.25
d4dz6a1	d1vk3a4	0.57	0.91	0.31
d1wiya_	d3h1da1	0.55	0.92	0.26
d1wiya_	d2rioa_	0.60	0.91	0.25
d1wiya_	d1e7ua4	0.56	0.92	0.26
d1wiya_	d2btva_	0.51	0.93	0.14
d1wiya_	d6jx5a_	0.55	0.92	0.28
d1wiya_	d1c4za_	0.52	0.90	0.29
d1wiya_	d4jspa1	0.58	0.93	0.24
d1wiya_	d3ihya1	0.55	0.92	0.26
d1wiya_	d3er9b_	0.53	0.94	0.24
d1wiya_	d1k4ta2	0.42	0.90	0.26
d2r7ja2	d3dl2a2	0.60	0.90	0.34
d6y8ya1	d2qi2a2	0.58	0.92	0.37
d6y8ya1	d3djcc2	0.60	0.91	0.36
d6y8ya1	d1pd0a4	0.51	0.91	0.25
d6y8ya1	d4htla2	0.58	0.91	0.41
d6y8ya1	d2hoea2	0.60	0.91	0.41
d6y8ya1	d2vgna2	0.60	0.92	0.39
d6y8ya1	d1dt9a1	0.57	0.92	0.41
d6y8ya1	d4af1a2	0.56	0.92	0.41
d6y8ya1	d4a2ba2	0.59	0.90	0.39
d6y8ya1	d1iv0a_	0.56	0.91	0.34
d6y8ya1	d5ncka2	0.59	0.90	0.41
d6y8ya1	d1nu0a_	0.56	0.92	0.38
d6y8ya1	d1vhxa1	0.56	0.92	0.39
d6y8ya1	d7bvza2	0.60	0.90	0.40
d6y8ya1	d2h3gx2	0.59	0.91	0.36
d6y8ya1	d6q27a2	0.58	0.91	0.41
d1qdea_	d1gs5a_	0.39	0.91	0.43
d1qdea_	d7nloa_	0.38	0.92	0.36
d1qdea_	d2j0wa1	0.38	0.94	0.31
d1qdea_	d2akoa1	0.40	0.93	0.41
d1qdea_	d2brxa1	0.38	0.94	0.38
d1qdea_	d4a7wa_	0.39	0.94	0.41
d1qdea_	d2w21a_	0.42	0.92	0.40
d1qdea_	d3c20a1	0.38	0.95	0.31
d1qdea_	d2cdqa1	0.39	0.93	0.30
d1qdea_	d2j4ja_	0.39	0.92	0.38
d1qdea_	d2ogxa_	0.37	0.91	0.35
d1qdea_	d3zzha_	0.37	0.93	0.40
d1qdea_	d1e19a_	0.39	0.92	0.32
d1qdea_	d2va1a_	0.39	0.94	0.37
d1woqa1	d3mqda2	0.60	0.94	0.47
d1woqa1	d6y8ya2	0.52	0.91	0.32
d1woqa1	d1tqya2	0.60	0.94	0.47
d1woqa1	d2glza1	0.47	0.91	0.37
d1woqa1	d2gvia1	0.48	0.92	0.34
d1woqa1	d6koga2	0.58	0.93	0.34
d1woqa1	d2hg4a3	0.58	0.92	0.44
d1woqa1	d1k2yx3	0.58	0.91	0.40
d1woqa1	d1k2yx2	0.56	0.90	0.38
d1fftc2	d1tqga1	0.60	0.90	0.49
d1o5za2	d3lhla_	0.56	0.92	0.38
d1o5za2	d1woha1	0.54	0.91	0.38
d1o5za2	d3gmza_	0.53	0.92	0.43
d1o5za2	d5zeea_	0.51	0.92	0.44
d1o5za2	d4myla_	0.53	0.93	0.42
d1o5za2	d1c3pa_	0.54	0.94	0.38
d1o5za2	d4zura_	0.56	0.92	0.41
d1o5za2	d7lola_	0.57	0.91	0.30
d1o5za2	d1xfka_	0.53	0.92	0.40
d1o5za2	d2ef5a_	0.53	0.91	0.45
d1o5za2	d6thva_	0.54	0.93	0.41
d1o5za2	d4g3ha_	0.55	0.94	0.44
d1o5za2	d3mena1	0.59	0.93	0.41
d1o5za2	d1gq6a_	0.57	0.91	0.42
d1o5za2	d5vi6a_	0.50	0.95	0.34
d1jfla1	d1w41a1	0.51	0.91	0.35
d1jfla1	d1dt9a2	0.48	0.90	0.26
d1jfla1	d2qi2a3	0.48	0.92	0.33
d1jfla1	d1t0kb_	0.52	0.91	0.36
d1jfla1	d2vgna3	0.49	0.93	0.32
d1p9ya_	d1z2la2	0.49	0.90	0.33
d1p9ya_	d2f5ga_	0.51	0.91	0.37
d1p9ya_	d2vjva1	0.51	0.91	0.35
d6ac5a_	d2fo1d1	0.56	0.92	0.20
d2i8ea1	d2bkya_	0.41	0.92	0.40
d2i8ea1	d7dl8c_	0.37	0.92	0.38
d2i8ea1	d3faua1	0.37	0.92	0.37
d2i8ea1	d2bkyx_	0.40	0.91	0.41
d2i8ea1	d1ug8a1	0.34	0.92	0.43
d2fmpa3	d2hkea2	0.39	0.96	0.33
d2fmpa3	d3qvpa2	0.52	0.90	0.28
d2fmpa3	d6xr5a2	0.38	0.94	0.33
d7ebca_	d5xkca_	0.41	0.93	0.39
d7ebca_	d4e6ma2	0.60	0.92	0.31
d7ebca_	d4hpna2	0.59	0.90	0.29
d7ebca_	d6lr1a_	0.41	0.91	0.40
d7ebca_	d4g8ta2	0.58	0.91	0.34
d7ebca_	d6aska_	0.39	0.91	0.42
d7ebca_	d5dqpa_	0.40	0.92	0.36
d2f4ma1	d3ar4a4	0.55	0.90	0.27
d2f4ma1	d1ebua2	0.55	0.92	0.23
d2f4ma1	d2r7da2	0.59	0.92	0.22
d2f4ma1	d2vnud4	0.57	0.90	0.24
d1wn2a_	d1no5a_	0.47	0.91	0.37
d1wn2a_	d1ylqa1	0.45	0.93	0.30
d2wp8b2	d2nysa1	0.42	0.91	0.24
d3rf3a1	d1z6om1	0.59	0.90	0.36
d3rf3a1	d2g7sa2	0.59	0.90	0.37
d3rf3a1	d4al0a_	0.50	0.90	0.44
d3rf3a1	d1moja_	0.53	0.91	0.43
d3rf3a1	d1u8va1	0.60	0.94	0.42
d3rf3a1	d1j30a_	0.51	0.93	0.38
d3rf3a1	d2gyqa1	0.59	0.92	0.45
d3rf3a1	d4cyba_	0.52	0.91	0.43
d3rf3a1	d3pwfa1	0.52	0.91	0.41
d3rf3a1	d2ddha2	0.60	0.92	0.44
d3rf3a1	d5hjfa_	0.54	0.92	0.42
d3rf3a1	d1z6oa1	0.57	0.91	0.35
d3rf3a1	d2fona3	0.59	0.95	0.33
d3rf3a1	d5k3ha3	0.60	0.91	0.43
d3ouga_	d7eama_	0.50	0.93	0.24
d3ouga_	d3jcla1	0.51	0.91	0.16
d3gfoa_	d1gs5a_	0.33	0.92	0.40
d3gfoa_	d7nloa_	0.31	0.92	0.38
d3gfoa_	d2j0wa1	0.31	0.92	0.33
d3gfoa_	d2akoa1	0.34	0.91	0.34
d3gfoa_	d2brxa1	0.32	0.93	0.37
d3gfoa_	d1l8aa1	0.58	0.92	0.26
d3gfoa_	d4a7wa_	0.32	0.93	0.31
d3gfoa_	d2w21a_	0.35	0.90	0.33
d3gfoa_	d3c20a1	0.32	0.93	0.33
d3gfoa_	d2cdqa1	0.32	0.94	0.32
d3gfoa_	d2j4ja_	0.31	0.91	0.31
d3gfoa_	d1o97c_	0.60	0.91	0.33
d3gfoa_	d3zzha_	0.32	0.93	0.31
d3gfoa_	d1e19a_	0.33	0.93	0.28
d3gfoa_	d2va1a_	0.32	0.93	0.39
d3wj7a_	d3uqza2	0.60	0.90	0.30
d2grea1	d1vlya1	0.55	0.94	0.46
d2grea1	d1v5va1	0.51	0.94	0.50
d2grea1	d2pp6a1	0.42	0.94	0.40
d2grea1	d1wyja1	0.50	0.92	0.37
d2grea1	d2kx4a_	0.46	0.91	0.32
d2grea1	d2gmqa1	0.48	0.95	0.43
d2grea1	d1wuza_	0.49	0.92	0.39
d2grea1	d1r5ba2	0.59	0.93	0.29
d2grea1	d1vloa1	0.52	0.95	0.47
d2ixoa1	d1vnsa_	0.58	0.91	0.24
d2ixoa1	d3m31a1	0.60	0.93	0.27
d2c81a_	d1peqa2	0.55	0.91	0.25
d2q9qd2	d1iwga5	0.60	0.91	0.23
d1vzia1	d1uwya1	0.55	0.92	0.46
d2cm5a_	d3pjla_	0.51	0.91	0.49
d2cm5a_	d3lzla_	0.55	0.91	0.33
d1weea1	d1twfl_	0.57	0.93	0.24
d4dipa1	d2hgaa1	0.55	0.94	0.28
d4dipa1	d1k2aa_	0.49	0.91	0.29
d4dipa1	d7bfka_	0.48	0.91	0.31
d4dipa1	d3snfa_	0.46	0.90	0.30
d4dipa1	d2vq8a1	0.47	0.92	0.33
d2hj1a1	d6u6sa_	0.38	0.91	0.32
d2hj1a1	d1ev0a_	0.44	0.93	0.30
d1nz0a_	d1seia_	0.46	0.90	0.26
d1iuga_	d1peqa2	0.58	0.90	0.21
d4ltta1	d1ew4a_	0.57	0.90	0.35
d2xjpa1	d4n7ta1	0.59	0.91	0.26
d3bwha_	d4cvka2	0.59	0.91	0.30
d1k04a_	d4al0a_	0.44	0.96	0.46
d1k04a_	d2h8aa1	0.51	0.94	0.45
d1k04a_	d2q7ra1	0.45	0.93	0.44
d1k04a_	d1oeda_	0.55	0.91	0.45
d1k04a_	d1sj7a1	0.52	0.94	0.43
d5cm7a2	d2z0ta_	0.58	0.91	0.29
d3llta_	d1q8ia2	0.58	0.91	0.28
d1pyya1	d1adza_	0.57	0.90	0.29
d2jnaa1	d2zw2a_	0.37	0.91	0.42
d1xg8a1	d1j72a3	0.35	0.90	0.38
d1xg8a1	d1gz0a2	0.56	0.92	0.39
d1xg8a1	d5fafa1	0.35	0.91	0.40
d1zk8a2	d1gm5a1	0.60	0.92	0.43
d1zk8a2	d1or7a2	0.59	0.91	0.42
d1unnc1	d2nn6a2	0.52	0.92	0.34
d1unnc1	d4f0hb_	0.52	0.94	0.39
d1unnc1	d1wdds_	0.52	0.94	0.42
d1unnc1	d2je6a2	0.53	0.90	0.39
d1unnc1	d1svdm1	0.52	0.94	0.45
d3poza_	d1q8ia2	0.60	0.91	0.22
d3poza_	d4dqqa2	0.60	0.91	0.21
d1t36a6	d2hgsa4	0.53	0.92	0.40
d1atia1	d1ofux_	0.53	0.90	0.40
d1atia1	d3djcc2	0.45	0.91	0.32
d1atia1	d2nrha2	0.46	0.92	0.45
d1atia1	d3zeua2	0.45	0.92	0.47
d1atia1	d2fxua2	0.44	0.90	0.20
d1atia1	d2hoea2	0.44	0.90	0.35
d1atia1	d2cyja1	0.45	0.90	0.50
d1atia1	d2f9wa1	0.45	0.93	0.35
d1atia1	d3bexa2	0.46	0.91	0.32
d1atia1	d4af1a2	0.45	0.91	0.45
d1atia1	d3djca1	0.46	0.92	0.33
d1atia1	d1iv0a_	0.44	0.92	0.45
d1atia1	d3bexa1	0.45	0.91	0.50
d1atia1	d6pe6a2	0.44	0.90	0.32
d1atia1	d2bh1a1	0.47	0.91	0.47
d1atia1	d1huxa_	0.46	0.90	0.19
d1atia1	d2nrha1	0.44	0.91	0.28
d1atia1	d1zc6a2	0.45	0.91	0.34
d1atia1	d7bvza2	0.44	0.91	0.24
d1atia1	d2h3gx2	0.45	0.92	0.44
d1atia1	d5jica1	0.47	0.92	0.22
d1atia1	d1woqa2	0.44	0.91	0.41
d1atia1	d4efia2	0.56	0.90	0.35
d3fxka2	d1ixsa_	0.59	0.90	0.34
d3h7ia1	d6p66a2	0.54	0.91	0.39
d1oywa1	d1r89a1	0.48	0.92	0.38
d1bgfa_	d5gmza_	0.56	0.91	0.30
d1bgfa_	d6cbra1	0.47	0.95	0.38
d1bgfa_	d4im9a_	0.48	0.95	0.45
d1bgfa_	d1ng6a_	0.55	0.91	0.36
d3axaa_	d2zjrs1	0.58	0.91	0.21
d1xoua_	d3cx5d2	0.59	0.91	0.44
d1xoua_	d1ojha_	0.57	0.93	0.43
d1v74a_	d2ftxa1	0.52	0.93	0.28
d1v74a_	d3s3na1	0.41	0.91	0.26
d1qhda2	d1zk5a_	0.60	0.94	0.44
d1x9aa_	d1m0da_	0.56	0.94	0.33
d1x9aa_	d1vq8y1	0.50	0.95	0.29
d1y8aa1	d1bgva1	0.53	0.91	0.31
d6ku0a_	d1wera_	0.60	0.91	0.30
d1fs1a1	d4f42a_	0.60	0.92	0.25
d1fs1a1	d2f4mb2	0.53	0.92	0.37
d1fs1a1	d2qshx_	0.44	0.93	0.31
d1x4pa1	d1p22a1	0.56	0.92	0.28
d1x4pa1	d4e6sa_	0.56	0.92	0.28
d1x4pa1	d1nexb1	0.58	0.92	0.27
d1kpta_	d3c9ga_	0.39	0.91	0.30
d1kpta_	d2wnya_	0.40	0.92	0.28
d1kpta_	d2ogka1	0.39	0.91	0.36
d1kpta_	d1lbua2	0.51	0.94	0.26
d1kpta_	d2nwua1	0.44	0.91	0.33
d2gkma_	d1g03a_	0.53	0.92	0.43
d2gkma_	d4uw2a4	0.45	0.91	0.30
d2gkma_	d3besl_	0.56	0.93	0.29
d2gkma_	d1abva_	0.35	0.90	0.29
d2gkma_	d3q1si_	0.55	0.91	0.36
d1wosa1	d2xnja1	0.60	0.91	0.49
d1wosa1	d6id0c2	0.57	0.96	0.41
d1wosa1	d2dy1a1	0.54	0.96	0.47
d1wosa1	d2kx4a_	0.57	0.97	0.37
d1wosa1	d5tv2a2	0.54	0.97	0.46
d1wosa1	d1y7ea1	0.56	0.94	0.41
d1wosa1	d7kria1	0.60	0.91	0.40
d1wosa1	d1g7sa2	0.54	0.96	0.42
d1wosa1	d3b82a2	0.58	0.96	0.41
d1wosa1	d1vhoa1	0.53	0.96	0.45
d1wosa1	d3lo8a1	0.59	0.92	0.36
d2d74b1	d1kkha2	0.54	0.90	0.33
d1zkia1	d1gl4a1	0.46	0.91	0.32
d1zkia1	d6m9za_	0.42	0.92	0.32
d3sqza2	d1cz9a_	0.54	0.92	0.32
d3sqza2	d3p1ga_	0.55	0.93	0.32
d3sqza2	d3s3na2	0.54	0.91	0.28
d3sqza2	d1ex2a_	0.37	0.91	0.28
d3sqza2	d4krea3	0.56	0.92	0.33
d3sqza2	d1zbfa1	0.55	0.94	0.32
d3sqza2	d2igia_	0.52	0.92	0.36
d3sqza2	d1wlja_	0.53	0.90	0.35
d3sqza2	d1u14a1	0.39	0.93	0.40
d3sqza2	d3u3ga_	0.54	0.93	0.36
d3sqza2	d1i39a_	0.50	0.95	0.25
d3sqza2	d2qxfa_	0.57	0.92	0.19
d3sqza2	d2zgya1	0.58	0.91	0.33
d3sqza2	d1ekea_	0.55	0.95	0.38
d3sqza2	d1jl1a_	0.54	0.92	0.32
d3sqza2	d3sk3a1	0.59	0.91	0.33
d3sqza2	d2bgga3	0.53	0.93	0.38
d3sqza2	d1q8ia1	0.54	0.91	0.20
d3sqza2	d3ncia1	0.55	0.90	0.20
d3sqza2	d4oo0a_	0.37	0.90	0.35
d3sqza2	d2etja1	0.56	0.95	0.34
d3sqza2	d4kb1a_	0.53	0.93	0.36
d3sqza2	d3kkra1	0.53	0.91	0.31
d3sqza2	d5cz1a1	0.53	0.92	0.30
d3sqza2	d2lsna1	0.51	0.93	0.34
d3sqza2	d2amha1	0.36	0.92	0.26
d3sqza2	d1u04a4	0.53	0.93	0.31
d3sqza2	d3mxma_	0.51	0.94	0.39
d3sqza2	d2ehga_	0.49	0.90	0.33
d3sqza2	d6qbta_	0.54	0.90	0.31
d3sqza2	d1yvua4	0.54	0.90	0.38
d3sqza2	d4jhca_	0.38	0.91	0.26
d6hj7a_	d1j1va_	0.55	0.91	0.35
d6hj7a_	d1qb2a_	0.54	0.90	0.29
d6hj7a_	d1fc3a_	0.55	0.92	0.42
d6n6qa_	d3h1da1	0.57	0.92	0.24
d6n6qa_	d2btva_	0.52	0.92	0.15
d6n6qa_	d6jx5a_	0.57	0.92	0.23
d6n6qa_	d1c4za_	0.54	0.91	0.23
d6n6qa_	d3er9b_	0.54	0.92	0.23
d2if6a1	d1e2ta_	0.52	0.91	0.26
d2if6a1	d3f5va_	0.56	0.94	0.26
d2if6a1	d1tl9a_	0.44	0.93	0.21
d2if6a1	d1iu4a_	0.59	0.90	0.22
d2if6a1	d4c5pa_	0.48	0.91	0.24
d2if6a1	d4guza1	0.47	0.91	0.25
d2if6a1	d6thoa1	0.57	0.90	0.43
d2if6a1	d2xu3a_	0.55	0.93	0.38
d2if6a1	d2cb5a_	0.57	0.91	0.16
d2if6a1	d3qsda_	0.55	0.94	0.29
d2if6a1	d3pdfa2	0.55	0.93	0.38
d2if6a1	d5fpwb_	0.56	0.92	0.32
d2if6a1	d5chta1	0.57	0.91	0.25
d2if6a1	d1w4ta1	0.50	0.91	0.25
d2if6a1	d3bwka_	0.55	0.92	0.38
d1za0a1	d1h97a_	0.59	0.91	0.27
d1za0a1	d1x9fc_	0.58	0.91	0.25
d1za0a1	d1x46a_	0.57	0.91	0.27
d1za0a1	d2zs0c_	0.58	0.91	0.27
d1za0a1	d4xxia_	0.58	0.91	0.29
d3buja1	d3h1da1	0.57	0.92	0.24
d3buja1	d1e7ua4	0.58	0.91	0.28
d3buja1	d2btva_	0.52	0.91	0.15
d3buja1	d6jx5a_	0.58	0.92	0.25
d3buja1	d4jspa1	0.59	0.91	0.27
d3buja1	d3ihya1	0.56	0.90	0.26
d3buja1	d3er9b_	0.56	0.92	0.25
d3buja1	d1k4ta2	0.42	0.91	0.25
d4ka0a_	d1g5ca_	0.58	0.90	0.34
d2ps5a_	d3ibva_	0.50	0.91	0.16
d2ps5a_	d1ya0a1	0.60	0.92	0.28
d2ps5a_	d2nwba1	0.57	0.90	0.29
d2ps5a_	d1w9ca_	0.59	0.93	0.27
d2ps5a_	d2zxea4	0.52	0.90	0.27
d2ps5a_	d1wa5c_	0.51	0.91	0.15
d2ps5a_	d3vyca_	0.51	0.95	0.16
d2ps5a_	d3ar4a1	0.52	0.90	0.27
d1ugla_	d2ghfa3	0.58	0.92	0.40
d1ugla_	d1bbga_	0.60	0.92	0.41
d1ugla_	d3bsua1	0.36	0.92	0.40
d3equa1	d1b3ob4	0.52	0.91	0.24
d3equa1	d1pbja3	0.58	0.90	0.28
d3equa1	d2p3ha1	0.43	0.90	0.28
d3qy3a1	d3gb3a_	0.47	0.90	0.35
d3qy3a1	d1gl4a1	0.47	0.92	0.32
d3qy3a1	d2g6ya_	0.43	0.90	0.39
d3qy3a1	d6m9za_	0.44	0.93	0.38
d4g6za2	d1re0b1	0.56	0.90	0.25
d4oq9a_	d1bu8a1	0.45	0.90	0.46
d4oq9a_	d1ca1a2	0.59	0.91	0.49
d2ia1a1	d2hgsa4	0.39	0.91	0.20
d2ia1a1	d1m0wa2	0.36	0.90	0.20
d2ia1a1	d1r9fa1	0.56	0.94	0.31
d2ia1a1	d2cnqa_	0.49	0.91	0.27
d2ia1a1	d2hjea_	0.44	0.91	0.26
d2fh1a2	d2npta1	0.56	0.93	0.29
d2fh1a2	d3cmia_	0.60	0.92	0.28
d2fh1a2	d1oeyj_	0.57	0.92	0.30
d2fh1a2	d1pqsa_	0.60	0.91	0.33
d2fh1a2	d1e0ta3	0.52	0.92	0.36
d2fh1a2	d2g50a3	0.51	0.92	0.29
d2fh1a2	d3hqna3	0.54	0.91	0.31
d1z94a1	d2aexa_	0.59	0.92	0.20
d2ch5a1	d2gvia1	0.50	0.91	0.33
d2ch5a1	d6w7ja2	0.48	0.91	0.27
d2j01u1	d2a19a2	0.59	0.92	0.36
d2j01u1	d4gr2a_	0.58	0.95	0.30
d2j01u1	d4gr6a_	0.55	0.94	0.29
d2j01u1	d3ka1a_	0.55	0.94	0.34
d2iw1a_	d3iam33	0.42	0.91	0.29
d3d9sa1	d2osaa_	0.57	0.91	0.30
d3d9sa1	d5my3a1	0.54	0.91	0.31
d3d9sa1	d3iuga1	0.56	0.90	0.29
d3d9sa1	d2ovja1	0.55	0.92	0.32
d3d9sa1	d5c5sa1	0.57	0.94	0.32
d3d9sa1	d1tx4a_	0.56	0.92	0.30
d3d9sa1	d3byia1	0.59	0.92	0.31
d3d9sa1	d2bk9a_	0.45	0.90	0.25
d3d9sa1	d3qm9a_	0.42	0.91	0.24
d3d9sa1	d3msxb_	0.57	0.91	0.30
d1wf3a1	d7cc3a1	0.41	0.93	0.37
d1wf3a1	d3ugsa_	0.43	0.92	0.37
d1wf3a1	d5xk6a1	0.41	0.92	0.39
d1wf3a1	d7cpme_	0.43	0.90	0.34
d1wf3a1	d2vg0a_	0.43	0.91	0.35
d3gowa_	d2ypoa_	0.55	0.94	0.24
d3bw6a1	d3nhqa3	0.54	0.91	0.32
d3bw6a1	d3c8ca1	0.59	0.90	0.28
d3bw6a1	d6py3a_	0.55	0.92	0.31
d3i5ta_	d1peqa2	0.56	0.92	0.27
d1x7yb1	d7nloa_	0.53	0.91	0.40
d1x7yb1	d2j0wa1	0.52	0.92	0.27
d1x7yb1	d2akoa1	0.53	0.90	0.38
d1x7yb1	d2brxa1	0.47	0.93	0.48
d1x7yb1	d4a7wa_	0.50	0.91	0.46
d1x7yb1	d2w21a_	0.54	0.91	0.41
d1x7yb1	d3c20a1	0.49	0.93	0.29
d1x7yb1	d2cdqa1	0.52	0.92	0.30
d1x7yb1	d2j4ja_	0.52	0.92	0.48
d1x7yb1	d2ogxa_	0.49	0.91	0.43
d1x7yb1	d3zzha_	0.52	0.92	0.29
d1x7yb1	d1e19a_	0.48	0.90	0.30
d4jeaa_	d2np5a2	0.60	0.91	0.46
d1pprm1	d2wcja_	0.60	0.90	0.37
d2mhja1	d1x48a1	0.42	0.91	0.38
d2mhja1	d5idha2	0.54	0.90	0.40
d2mhja1	d1t4oa_	0.41	0.91	0.32
d2mhja1	d3a7ra2	0.50	0.92	0.43
d2mhja1	d4mlva2	0.44	0.94	0.37
d2mhja1	d1o0wa2	0.42	0.91	0.36
d2mhja1	d4htga2	0.44	0.95	0.38
d2mhja1	d5ij6a2	0.50	0.92	0.40
d2mhja1	d1ekza_	0.42	0.91	0.38
d6ftoa_	d1auua_	0.45	0.90	0.32
d2ozga1	d2fzpa1	0.49	0.90	0.30
d2ozga1	d4ld8a1	0.36	0.93	0.24
d1vf8a1	d1vlpa2	0.52	0.90	0.39
d1vf8a1	d1ct5a_	0.56	0.92	0.44
d1vf8a1	d1ybea1	0.52	0.91	0.42
d2rr4a1	d2dara2	0.56	0.91	0.28
d2rr4a1	d2dasa1	0.55	0.92	0.24
d2rr4a1	d1u5sb2	0.54	0.90	0.20
d1qxna1	d1t15a1	0.49	0.92	0.43
d1qxna1	d1gz0a2	0.57	0.92	0.31
d1qxna1	d1t15a2	0.50	0.91	0.38
d1qxna1	d1ipaa2	0.60	0.93	0.27
d1x1na1	d2im5a2	0.53	0.93	0.25
d1x1na1	d1o7d.3	0.52	0.90	0.33
d1x1na1	d1vlpa2	0.53	0.93	0.29
d1x1na1	d1ybea1	0.53	0.93	0.27
d1x1na1	d4hl7a2	0.55	0.93	0.31
d1x1na1	d4mzya2	0.57	0.93	0.25
d3zeua2	d1atia1	0.45	0.92	0.32
d3zeua2	d4hwta2	0.43	0.92	0.45
d3zeua2	d2glza1	0.44	0.91	0.26
d3zeua2	d2gvia1	0.46	0.93	0.22
d3zeua2	d6w7ja2	0.46	0.91	0.26
d3zeua2	d1j24a_	0.40	0.90	0.35
d3zeua2	d3uh0a2	0.45	0.91	0.46
d3zeua2	d1wu7a1	0.45	0.92	0.30
d3zeua2	d1v95a1	0.44	0.92	0.29
d3zeua2	d1h4vb1	0.44	0.92	0.30
d3zeua2	d2o8ra4	0.60	0.92	0.23
d3zeua2	d2f5tx2	0.44	0.93	0.31
d3zeua2	d4hwsa2	0.42	0.90	0.30
d3zeua2	d1v0wa2	0.59	0.91	0.20
d3zeua2	d1kmma1	0.43	0.92	0.30
d3zeua2	d1k2yx3	0.56	0.92	0.39
d3zeua2	d1hc7a1	0.47	0.91	0.43
d3zeua2	d1qe0a1	0.44	0.93	0.31
d3zeua2	d1g5ia1	0.43	0.91	0.45
d2oi8a2	d1joga_	0.59	0.91	0.35
d2dj7a1	d2gb5a2	0.59	0.94	0.28
d2dj7a1	d1pvma3	0.58	0.92	0.22
d3ea0a1	d4g3ha_	0.43	0.92	0.46
d3ea0a1	d5vi6a_	0.36	0.90	0.32
d3pmsa2	d3v98a1	0.38	0.92	0.37
d3pmsa2	d1bu8a1	0.37	0.92	0.33
d3pmsa2	d1ca1a2	0.50	0.95	0.45
d3pmsa2	d3pzwa1	0.37	0.92	0.39
d3pmsa2	d2p0ma2	0.38	0.91	0.42
d3bdwb_	d3f0pa2	0.35	0.91	0.31
d3hx9a_	d1twfk_	0.43	0.92	0.48
d3d1kb_	d1g03a_	0.58	0.93	0.28
d3d1kb_	d3s9da_	0.55	0.91	0.34
d3d1kb_	d1au1a_	0.54	0.91	0.32
d3d1kb_	d1n1fa_	0.56	0.91	0.30
d3d1kb_	d1lqsl_	0.58	0.92	0.36
d3d1kb_	d3besl_	0.59	0.94	0.33
d3d1kb_	d3q1si_	0.57	0.92	0.28
d1el0a_	d1auua_	0.43	0.98	0.29
d2x5da_	d1peqa2	0.55	0.91	0.27
