query_id	target_id	TM_nocp	TM_cp	ΔCP	foldseek_bitscore	foldseek_evalue	query_sccs	target_sccs	query_species	target_species	query_length	target_length
d2g30a2	d1r4xa2	0.7034	0.7034	0.0	148	0.0002472	d.105.1.1	d.105.1.2	2g30	1r4x	113	111.0
d2g30a2	d1kyfa2	0.7585	0.7585	0.0	132	0.0001657	d.105.1.1	d.105.1.1	2g30	1kyf	113	114.0
d2g3ma4	d2f2ha1	0.63363	0.63363	0.0	53	0.1369	b.150.1.1	b.150.1.1	2g3m	2f2h	89	108.0
d2g40a1	d1uj6a1	0.52176	0.52176	0.0	51	0.1319	c.124.1.7	c.124.1.4	2g40	1uj6	164	151.0
d2g40a1	d1vl1a_	0.5287	0.5287	0.0	42	0.01139	c.124.1.7	c.124.1.1	2g40	1vl1	164	218.0
d2g50a3	d1a3wa3	0.92509	0.92509	0.0	544	4.152e-16	c.49.1.1	c.49.1.1	2g50	1a3w	135	134.0
d2g50a3	d1a3xa3	0.85496	0.85496	0.0	442	5.769e-13	c.49.1.1	c.49.1.1	2g50	1a3x	135	121.0
d2g62a1	d2ixna1	0.92211	0.92211	0.0	921	4.365e-21	a.268.1.1	a.268.1.1	2g62	2ixn	295	292.0
d2g62a1	d2ixoa1	0.93991	0.94253	0.0026199999999999557	911	1.076e-21	a.268.1.1	a.268.1.1	2g62	2ixo	295	307.0
d2g7ga1	d1z0xa1	0.76537	0.76537	0.0	122	0.005407	a.4.1.9	a.4.1.9	2g7g	1z0x	65	68.0
d2g7ga1	d2g7la1	0.80299	0.80299	0.0	110	0.02288	a.4.1.9	a.4.1.9	2g7g	2g7l	65	68.0
d2g7la2	d2vkva2	0.65613	0.65613	0.0	90	0.05817	a.121.1.1	a.121.1.1	2g7l	2vkv	133	138.0
d2g7la2	d2g7ga2	0.70316	0.70316	0.0	80	0.04245	a.121.1.1	a.121.1.1	2g7l	2g7g	133	132.0
d2g81i1	d2fj8a1	0.63329	0.63329	0.0	113	0.004715	g.3.13.1	g.3.13.1	2g81	2fj8	56	59.0
d2g9hd1	d3ea6a1	0.87753	0.87753	0.0	413	7.58e-11	b.40.2.2	b.40.2.0	2g9h	3ea6	83	84.0
d2g9hd1	d1an8a1	0.77154	0.77154	0.0	175	5.459e-05	b.40.2.2	b.40.2.2	2g9h	1an8	83	93.0
d2gb5a3	d1vk6a2	0.97654	0.97654	0.0	1042	5.636e-26	d.113.1.4	d.113.1.4	2gb5	1vk6	128	131.0
d2gb5a3	d4dywa_	0.76786	0.76786	0.0	302	2.762e-09	d.113.1.4	d.113.1.0	2gb5	4dyw	128	129.0
d2gena1	d3br0a1	0.74484	0.74343	-0.0014099999999999113	178	0.0001191	a.4.1.9	a.4.1.9	2gen	3br0	70	71.0
d2gena1	d2fbqa1	0.77423	0.7736	-0.0006300000000000194	174	0.0002098	a.4.1.9	a.4.1.9	2gen	2fbq	70	79.0
d2gfqa1	d1yqea1	0.91958	0.91958	0.0	934	3.232e-25	c.56.7.1	c.56.7.1	2gfq	1yqe	274	278.0
d2giab1	d3r9za_	0.66628	0.66628	0.0	123	0.0002432	d.18.1.4	d.18.1.0	2gia	3r9z	146	154.0
d2gnoa1	d1sxjd1	0.55678	0.55678	0.0	46	0.9837	a.80.1.1	a.80.1.1	2gno	1sxj	98	91.0
d2gnoa1	d1iqpa1	0.52498	0.52498	0.0	46	0.7541	a.80.1.1	a.80.1.1	2gno	1iqp	98	95.0
d2gtia1	d2ozka1	0.73341	0.73341	0.0	592	4.222e-18	c.66.1.48	c.66.1.48	2gti	2ozk	194	164.0
d2gupa1	d1z6ra2	0.8424	0.8424	0.0	259	2.916e-08	c.55.1.10	c.55.1.10	2gup	1z6r	114	129.0
d2gupa1	d2aa4a1	0.79348	0.79348	0.0	258	1.322e-08	c.55.1.10	c.55.1.10	2gup	2aa4	114	119.0
d2gysa1	d1iarb1	0.58486	0.58486	0.0	98	0.005133	b.1.2.1	b.1.2.1	2gys	1iar	103	96.0
d2gysa1	d2b5ib1	0.52436	0.52436	0.0	72	0.0624	b.1.2.1	b.1.2.1	2gys	2b5i	103	92.0
d2gysa3	d1iarb1	0.66053	0.66053	0.0	109	0.005122	b.1.2.1	b.1.2.1	2gys	1iar	94	96.0
d2gysa3	d1eerb1	0.6111	0.61708	0.005979999999999985	77	0.05984	b.1.2.1	b.1.2.1	2gys	1eer	94	109.0
d2h00a1	d1nv8a_	0.71346	0.71346	0.0	214	1.683e-08	c.66.1.54	c.66.1.30	2h00	1nv8	225	271.0
d2h00a1	d1uwva2	0.67243	0.6696	-0.002829999999999999	190	8.145e-08	c.66.1.54	c.66.1.40	2h00	1uwv	225	357.0
d2h06a2	d2c4ka2	0.94007	0.94007	0.0	633	5.346e-18	c.61.1.0	c.61.1.2	2h06	2c4k	147	145.0
d2h06a2	d1dkra2	0.91052	0.91052	0.0	572	1.099e-16	c.61.1.0	c.61.1.2	2h06	1dkr	147	141.0
d2h3ka1	d4fc3e_	0.84868	0.84868	0.0	569	4.198e-15	b.1.28.1	b.1.28.0	2h3k	4fc3	144	144.0
d2h3ka1	d4h8qa_	0.64226	0.65172	0.009459999999999913	213	3.033e-06	b.1.28.1	b.1.28.0	2h3k	4h8q	144	119.0
d2h4va1	d1lara1	0.96309	0.96309	0.0	1446	4.435e-38	c.45.1.0	c.45.1.2	2h4v	1lar	273	317.0
d2h4va1	d1lara2	0.85519	0.85519	0.0	1167	2.807e-31	c.45.1.0	c.45.1.2	2h4v	1lar	273	249.0
d2h6ua_	d2g2na_	0.91073	0.91073	0.0	533	4.195e-13	b.3.4.0	b.3.4.0	2h6u	2g2n	114	111.0
d2h6ua_	d1f86a_	0.93135	0.93135	0.0	488	5.84e-12	b.3.4.0	b.3.4.1	2h6u	1f86	114	115.0
d2haya_	d2h0ua_	0.84778	0.84778	0.0	686	3.979e-19	d.90.1.0	d.90.1.0	2hay	2h0u	217	196.0
d2haya_	d1vfra_	0.82579	0.82579	0.0	486	1.093e-15	d.90.1.0	d.90.1.1	2hay	1vfr	217	217.0
d2hdza_	d1qrva_	0.85535	0.85535	0.0	97	0.09214	a.21.1.1	a.21.1.1	2hdz	1qrv	66	73.0
d2hdza_	d2gzka1	0.74001	0.74001	0.0	87	0.1109	a.21.1.1	a.21.1.1	2hdz	2gzk	66	73.0
d2hgca1	d1ub9a_	0.62685	0.62685	0.0	86	0.009959	a.4.5.77	a.4.5.28	2hgc	1ub9	78	100.0
d2hgca1	d4g9ya_	0.68125	0.68125	0.0	81	0.02067	a.4.5.77	a.4.5.0	2hgc	4g9y	78	136.0
d2hi0a1	d2hsza1	0.81233	0.81233	0.0	524	3.155e-16	c.108.1.0	c.108.1.6	2hi0	2hsz	234	224.0
d2hi0a1	d2ah5a1	0.79501	0.79501	0.0	455	2.161e-14	c.108.1.0	c.108.1.6	2hi0	2ah5	234	210.0
d2hkja1	d1r2za1	0.79128	0.79128	0.0	112	0.006924	a.156.1.3	a.156.1.2	2hkj	1r2z	78	94.0
d2hkja1	d1tdza1	0.77767	0.77767	0.0	109	0.01071	a.156.1.3	a.156.1.2	2hkj	1tdz	78	88.0
d2hlca_	d1azza_	0.90103	0.90103	0.0	858	1.583e-23	b.47.1.2	b.47.1.2	2hlc	1azz	221	222.0
d2hlca_	d1eq9a_	0.87442	0.87442	0.0	750	3.1530000000000002e-21	b.47.1.2	b.47.1.2	2hlc	1eq9	221	215.0
d2hr3a1	d1s3ja_	0.73525	0.73525	0.0	184	6.175e-06	a.4.5.28	a.4.5.28	2hr3	1s3j	139	143.0
d2hr3a1	d3ecoa_	0.68586	0.68586	0.0	177	5.786e-06	a.4.5.28	a.4.5.0	2hr3	3eco	139	135.0
d2hsza1	d2hi0a1	0.84552	0.84552	0.0	530	3.099e-16	c.108.1.6	c.108.1.0	2hsz	2hi0	224	234.0
d2hsza1	d2ah5a1	0.83654	0.83654	0.0	500	1.061e-15	c.108.1.6	c.108.1.6	2hsz	2ah5	224	210.0
d2hy1a1	d3d03a_	0.87629	0.87629	0.0	602	1.818e-18	d.159.1.11	d.159.1.11	2hy1	3d03	227	274.0
d2hy1a1	d2nxfa1	0.83272	0.83272	0.0	317	6.331e-11	d.159.1.11	d.159.1.12	2hy1	2nxf	227	314.0
d2hyma1	d4eq3a1	0.68697	0.68697	0.0	214	8.338e-06	b.1.2.1	b.1.2.0	2hym	4eq3	109	98.0
d2hyma1	d1fyhb1	0.66294	0.66294	0.0	153	0.0001863	b.1.2.1	b.1.2.1	2hym	1fyh	109	98.0
d2hzqa_	d5ez2a_	0.92163	0.92163	0.0	716	4.961e-17	b.60.1.0	b.60.1.0	2hzq	5ez2	166	169.0
d2hzqa_	d1gkab_	0.85816	0.85816	0.0	522	1.445e-13	b.60.1.0	b.60.1.1	2hzq	1gka	166	174.0
d2hzta1	d4a5na_	0.9112	0.9112	0.0	373	2.075e-10	a.4.5.69	a.4.5.0	2hzt	4a5n	95	104.0
d2hzta1	d1z7ua1	0.8644	0.8644	0.0	326	3.208e-09	a.4.5.69	a.4.5.69	2hzt	1z7u	95	108.0
d2i6ha1	d1zu2a1	0.5065	0.5065	0.0	47	0.6457	a.118.8.5	a.118.8.1	2i6h	1zu2	179	145.0
d2i6va1	d3cs0a1	0.69147	0.69147	0.0	151	0.0006043	b.36.1.5	b.36.1.4	2i6v	3cs0	87	99.0
d2i9aa2	d2fd6a2	0.98154	0.98154	0.0	608	1.073e-16	g.14.1.1	g.14.1.1	2i9a	2fd6	83	83.0
d2i9aa2	d1i71a_	0.81036	0.81036	0.0	181	9.375e-06	g.14.1.1	g.14.1.1	2i9a	1i71	83	83.0
d2icya1	d1fxjb1	0.60605	0.60605	0.0	27	0.7722	b.81.1.4	b.81.1.4	2icy	1fxj	83	75.0
d2icya1	d4g3qa2	0.60158	0.60158	0.0	14	8.094	b.81.1.4	b.81.1.0	2icy	4g3q	83	217.0
d2id6a1	d1vi0a1	0.83405	0.83405	0.0	196	0.0002158	a.4.1.9	a.4.1.9	2id6	1vi0	75	72.0
d2id6a1	d2d6ya1	0.81831	0.81831	0.0	193	0.000327	a.4.1.9	a.4.1.9	2id6	2d6y	75	68.0
d2ilaa_	d1l2ha_	0.81563	0.81563	0.0	287	3.728e-07	b.42.1.2	b.42.1.2	2ila	1l2h	145	144.0
d2ilaa_	d1md6a_	0.78505	0.78505	0.0	259	3.919e-07	b.42.1.2	b.42.1.2	2ila	1md6	145	154.0
d2isya1	d2dtra1	0.90281	0.90281	0.0	314	1.539e-08	a.4.5.24	a.4.5.24	2isy	2dtr	63	61.0
d2isya1	d1on2a1	0.79961	0.79961	0.0	124	0.004425	a.4.5.24	a.4.5.24	2isy	1on2	63	61.0
d2it9a1	d2nvna1	0.88863	0.88863	0.0	346	2.198e-08	d.18.1.3	d.18.1.3	2it9	2nvn	119	121.0
d2it9a1	d2giaa1	0.52444	0.52444	0.0	61	0.03017	d.18.1.3	d.18.1.4	2it9	2gia	119	154.0
d2ivxa1	d2i53a1	0.86111	0.86111	0.0	428	2.569e-09	a.74.1.1	a.74.1.1	2ivx	2i53	143	144.0
d2ivxa1	d1kxua1	0.75368	0.75368	0.0	210	4.472e-05	a.74.1.1	a.74.1.1	2ivx	1kxu	143	151.0
d2ivya_	d1zpwx1	0.74941	0.74941	0.0	171	5.141e-05	d.58.58.1	d.58.58.1	2ivy	1zpw	88	82.0
d2ivya_	d2i0xa1	0.73176	0.73176	0.0	149	0.0001032	d.58.58.1	d.58.58.1	2ivy	2i0x	88	84.0
d2iw0a1	d2cc0a1	0.76462	0.77674	0.01212000000000002	451	4.046e-15	c.6.2.3	c.6.2.3	2iw0	2cc0	220	192.0
d2ix0a2	d2vnud3	0.65282	0.65282	0.0	121	0.001475	b.40.4.5	b.40.4.5	2ix0	2vnu	75	103.0
d2ix0a2	d1a62a2	0.6103	0.6103	0.0	87	0.02277	b.40.4.5	b.40.4.5	2ix0	1a62	75	78.0
d2j0181	d2qam31	0.7834	0.7834	0.0	93	0.03652	d.301.1.1	d.301.1.1	2j01	2qam	63	64.0
d2j01n1	d1j3aa_	0.59784	0.59784	0.0	158	1.818e-05	c.21.1.1	c.21.1.1	2j01	1j3a	138	129.0
d2j01p1	d1vq8l1	0.60336	0.60336	0.0	84	0.001358	c.12.1.1	c.12.1.1	2j01	1vq8	146	145.0
d2j3sa2	d2d7na1	0.68794	0.69941	0.01146999999999998	177	0.0001	b.1.18.0	b.1.18.10	2j3s	2d7n	73	80.0
d2j3sa2	d2d7pa1	0.66557	0.66588	0.00031000000000003247	123	0.002824	b.1.18.0	b.1.18.10	2j3s	2d7p	73	99.0
d2j49a1	d2j4ba1	0.88251	0.88251	0.0	331	7.202e-08	d.379.1.1	d.379.1.1	2j49	2j4b	134	129.0
d2j49a1	d2nxpa1	0.87346	0.87346	0.0	256	3.262e-06	d.379.1.1	d.379.1.1	2j49	2nxp	134	149.0
d2j85a1	d2blkb1	0.95393	0.95393	0.0	862	1.057e-23	d.321.1.1	d.321.1.0	2j85	2blk	115	111.0
d2j85a1	d2j6ba1	0.73494	0.73494	0.0	204	2.358e-07	d.321.1.1	d.321.1.1	2j85	2j6b	115	109.0
d2je6i2	d2ba0a2	0.67929	0.67929	0.0	99	0.01571	b.84.4.2	b.84.4.2	2je6	2ba0	59	51.0
d2je6i2	d2nn6h2	0.58772	0.58772	0.0	82	0.02662	b.84.4.2	b.84.4.2	2je6	2nn6	59	48.0
d2je8a2	d2vzsa2	0.77431	0.77431	0.0	155	0.001825	b.1.4.1	b.1.4.1	2je8	2vzs	81	121.0
d2je8a2	d5c71a2	0.57895	0.57895	0.0	35	0.4901	b.1.4.1	b.1.4.0	2je8	5c71	81	95.0
d2k57a1	d3bdua1	0.86753	0.86753	0.0	237	3.796e-05	b.38.1.6	b.38.1.6	2k57	3bdu	52	53.0
d2k57a1	d2rb6a1	0.83145	0.83145	0.0	178	0.0007399	b.38.1.6	b.38.1.6	2k57	2rb6	52	52.0
d2k5ga1	d2nn5a1	0.66946	0.66946	0.0	214	6.772e-08	d.129.3.5	d.129.3.5	2k5g	2nn5	183	160.0
d2k5ga1	d1xfsa_	0.58247	0.58247	0.0	193	3.273e-07	d.129.3.5	d.129.3.5	2k5g	1xfs	183	154.0
d2nl9a_	d6h1na1	0.85428	0.85428	0.0	286	2.824e-06	f.1.4.1	f.1.4.0	2nl9	6h1n	142	144.0
d2nl9a_	d4bd8a_	0.57275	0.5823	0.009550000000000058	105	0.003996	f.1.4.1	f.1.4.0	2nl9	4bd8	142	145.0
d2nn6a2	d2je6a2	0.61766	0.61766	0.0	254	3.648e-07	d.101.1.1	d.101.1.1	2nn6	2je6	118	84.0
d2nn6a2	d2ba0g2	0.61342	0.61342	0.0	225	5.037e-06	d.101.1.1	d.101.1.1	2nn6	2ba0	118	79.0
d2nn6b2	d2je6b2	0.82649	0.82649	0.0	200	1.364e-05	d.101.1.1	d.101.1.1	2nn6	2je6	90	86.0
d2nn6b2	d1r6la2	0.78222	0.78222	0.0	159	0.0001652	d.101.1.1	d.101.1.1	2nn6	1r6l	90	88.0
d2nn6i2	d1v8qa_	0.69334	0.69334	0.0	59	0.1406	b.84.4.2	b.84.4.1	2nn6	1v8q	55	66.0
d2nn6i2	d2ba0a2	0.64194	0.64194	0.0	54	0.2663	b.84.4.2	b.84.4.2	2nn6	2ba0	55	51.0
d2np5a1	d2id6a1	0.83584	0.83584	0.0	172	0.0007956	a.4.1.9	a.4.1.9	2np5	2id6	69	75.0
d2np5a1	d3loca1	0.68873	0.68873	0.0	172	0.0002374	a.4.1.9	a.4.1.9	2np5	3loc	69	75.0
d2nqra1	d2ftsa1	0.67598	0.67598	0.0	156	0.0001403	b.85.6.1	b.85.6.1	2nqr	2fts	83	83.0
d2nqra1	d1wu2a1	0.72659	0.72659	0.0	154	0.0001035	b.85.6.1	b.85.6.1	2nqr	1wu2	83	72.0
d2nrha2	d2f9wa1	0.78039	0.78039	0.0	199	9.731e-07	c.55.1.13	c.55.1.13	2nrh	2f9w	117	134.0
d2nrha2	d3bexa2	0.7962	0.7962	0.0	189	4.361e-07	c.55.1.13	c.55.1.13	2nrh	3bex	117	127.0
d2nwva1	d2nlva1	0.89425	0.89425	0.0	398	4.859e-11	d.326.1.1	d.326.1.1	2nwv	2nlv	112	111.0
d2nwva1	d2nvma1	0.79424	0.79424	0.0	329	2.344e-09	d.326.1.1	d.326.1.1	2nwv	2nvm	112	104.0
d2nxpa1	d2j4ba1	0.7637	0.7637	0.0	268	3.482e-06	d.379.1.1	d.379.1.1	2nxp	2j4b	149	129.0
d2nxpa1	d2j49a1	0.79219	0.79219	0.0	262	4.282e-06	d.379.1.1	d.379.1.1	2nxp	2j49	149	134.0
d2o04a_	d1pe9a_	0.84134	0.84134	0.0	1154	1.229e-28	b.80.1.1	b.80.1.1	2o04	1pe9	399	361.0
d2o04a_	d2qx3a_	0.68674	0.68674	0.0	379	1.145e-12	b.80.1.1	b.80.1.0	2o04	2qx3	399	330.0
d2o16a3	d3kpba_	0.8009	0.81562	0.014720000000000066	337	8.687e-11	d.37.1.1	d.37.1.0	2o16	3kpb	130	119.0
d2o16a3	d3ddja1	0.87841	0.87841	0.0	327	1.502e-10	d.37.1.1	d.37.1.1	2o16	3ddj	130	141.0
d2o8ia1	d2o70a1	0.82805	0.82805	0.0	315	1.525e-08	a.288.1.1	a.288.1.1	2o8i	2o70	155	165.0
d2o8ia1	d2q37a1	0.76075	0.76075	0.0	164	0.0001126	a.288.1.1	a.288.1.1	2o8i	2q37	155	142.0
d2o9ux_	d3imab_	0.72653	0.72653	0.0	127	0.007111	d.17.1.1	d.17.1.0	2o9u	3ima	96	84.0
d2o9ux_	d2ch9a1	0.71164	0.71164	0.0	82	0.1135	d.17.1.1	d.17.1.0	2o9u	2ch9	96	121.0
d2oeea1	d2iaza1	0.77691	0.77691	0.0	154	0.0003269	a.281.1.2	a.281.1.2	2oee	2iaz	92	107.0
d2oeea1	d2piha1	0.69204	0.69204	0.0	51	0.6856	a.281.1.2	a.281.1.1	2oee	2pih	92	123.0
d2ofya1	d2b5aa1	0.75308	0.75308	0.0	173	0.001326	a.35.1.3	a.35.1.3	2ofy	2b5a	82	77.0
d2ofya1	d1b0na2	0.67111	0.67111	0.0	148	0.005401	a.35.1.3	a.35.1.3	2ofy	1b0n	82	68.0
d2ogga1	d3bwga2	0.842	0.842	0.0	442	3.238e-11	d.190.1.2	d.190.1.2	2ogg	3bwg	144	145.0
d2ogga1	d2ooia1	0.82593	0.82593	0.0	358	4.564e-09	d.190.1.2	d.190.1.2	2ogg	2ooi	144	157.0
d2okma_	d1amxa_	0.8829	0.8829	0.0	597	6.707e-15	b.2.3.0	b.2.3.1	2okm	1amx	146	150.0
d2okma_	d1r17a2	0.67723	0.67723	0.0	195	5.827e-07	b.2.3.0	b.2.3.4	2okm	1r17	146	172.0
d2ot2a1	d2z1ca1	0.64754	0.64754	0.0	189	1.809e-05	b.40.14.1	b.40.14.1	2ot2	2z1c	90	71.0
d2ouxa2	d3kpba_	0.78027	0.78027	0.0	302	7.123e-10	d.37.1.1	d.37.1.0	2oux	3kpb	127	119.0
d2ouxa2	d2ef7a1	0.76356	0.76356	0.0	288	2.473e-09	d.37.1.1	d.37.1.1	2oux	2ef7	127	127.0
d2owna1	d1s5ua_	0.78629	0.78629	0.0	431	1.003e-11	d.38.1.8	d.38.1.1	2own	1s5u	147	129.0
d2owna1	d2essa1	0.8168	0.8168	0.0	407	1.513e-11	d.38.1.8	d.38.1.8	2own	2ess	147	145.0
d2p3ha1	d3llba_	0.71425	0.71425	0.0	176	0.0001226	d.145.1.4	d.145.1.0	2p3h	3llb	98	81.0
d2p3ha1	d2plia1	0.72963	0.72963	0.0	170	0.0002657	d.145.1.4	d.145.1.4	2p3h	2pli	98	84.0
d2p6ra1	d3ecoa_	0.68143	0.68143	0.0	94	0.01133	a.4.5.43	a.4.5.0	2p6r	3eco	85	135.0
d2p6ra1	d2fa5a_	0.69493	0.69493	0.0	89	0.04529	a.4.5.43	a.4.5.0	2p6r	2fa5	85	133.0
d2p6ra4	d2hjva_	0.60266	0.60266	0.0	158	9.524e-06	c.37.1.19	c.37.1.0	2p6r	2hjv	201	158.0
d2p6ra4	d1oywa3	0.62859	0.62859	0.0	155	3.919e-05	c.37.1.19	c.37.1.19	2p6r	1oyw	201	200.0
d2paja1	d1p1ma1	0.64937	0.64937	0.0	196	8.332e-07	b.92.1.4	b.92.1.4	2paj	1p1m	139	123.0
d2paja1	d2puza1	0.58161	0.58161	0.0	182	4.227e-06	b.92.1.4	b.92.1.10	2paj	2puz	139	103.0
d2pbea2	d2nrka1	0.58371	0.58371	0.0	72	0.02773	d.218.1.13	d.218.1.14	2pbe	2nrk	118	165.0
d2pbea2	d2q66a2	0.59019	0.59019	0.0	53	0.2121	d.218.1.13	d.218.1.3	2pbe	2q66	118	197.0
d2pmra1	d2oo2a1	0.77723	0.77723	0.0	97	0.03082	a.8.11.1	a.8.11.1	2pmr	2oo2	75	75.0
d2q07a3	d1iq8a4	0.72265	0.71274	-0.009909999999999974	60	0.2431	d.17.6.5	d.17.6.1	2q07	1iq8	66	145.0
d2q07a3	d1q7ha2	0.56147	0.56147	0.0	35	1.253	d.17.6.5	d.17.6.2	2q07	1q7h	66	66.0
d2qazd_	d1ou8a_	0.67108	0.67631	0.005229999999999957	142	0.0002173	b.136.1.0	b.136.1.1	2qaz	1ou8	112	106.0
d2qgva_	d3tcoa_	0.64204	0.64204	0.0	190	1.121e-06	c.47.1.20	c.47.1.0	2qgv	3tco	121	106.0
d2qgva_	d3gnja1	0.61878	0.61878	0.0	176	3.266e-06	c.47.1.20	c.47.1.0	2qgv	3gnj	121	104.0
d2qi2a1	d2vgna1	0.87254	0.87254	0.0	225	6.714e-06	b.38.4.1	b.38.4.1	2qi2	2vgn	104	122.0
d2qifa_	d6ff2a_	0.94166	0.94166	0.0	355	5.942e-09	d.58.17.1	d.58.17.1	2qif	6ff2	69	67.0
d2qifa_	d3dxsx_	0.93036	0.93036	0.0	292	2.163e-07	d.58.17.1	d.58.17.0	2qif	3dxs	69	74.0
d2qmwa1	d3up9a_	0.61162	0.61162	0.0	111	2.73e-05	c.94.1.1	c.94.1.0	2qmw	3up9	184	239.0
d2qmwa1	d4gota_	0.59303	0.59303	0.0	110	5.941e-06	c.94.1.1	c.94.1.0	2qmw	4got	184	242.0
d2qqia2	d6fmca1	0.97955	0.97955	0.0	1257	3.976e-29	b.18.1.2	b.18.1.0	2qqi	6fmc	155	155.0
d2qqia2	d3hnym_	0.93704	0.93704	0.0	736	1.037e-17	b.18.1.2	b.18.1.2	2qqi	3hny	155	156.0
d2qrda_	d3t4na_	0.79103	0.79103	0.0	322	4.34e-09	d.129.6.2	d.129.6.2	2qrd	3t4n	114	139.0
d2qrda_	d2v8qa1	0.71717	0.71717	0.0	252	1.833e-07	d.129.6.2	d.129.6.2	2qrd	2v8q	114	99.0
d2qtva1	d1pd0a1	0.83433	0.83433	0.0	137	0.004343	a.71.2.1	a.71.2.1	2qtv	1pd0	103	102.0
d2quyd_	d2bjfa_	0.93199	0.93199	0.0	1263	8.603e-35	d.153.1.3	d.153.1.0	2quy	2bjf	330	328.0
d2quyd_	d3hbca1	0.76327	0.76327	0.0	706	1.317e-20	d.153.1.3	d.153.1.0	2quy	3hbc	330	295.0
d2r1jl_	d1r69a_	0.88218	0.88218	0.0	197	0.0002855	a.35.1.2	a.35.1.2	2r1j	1r69	66	63.0
d2r1jl_	d1b0na2	0.82162	0.83073	0.009109999999999951	158	0.001617	a.35.1.2	a.35.1.3	2r1j	1b0n	66	68.0
d2ra5a1	d2p19a1	0.85875	0.85875	0.0	603	1.576e-14	d.190.1.2	d.190.1.2	2ra5	2p19	150	148.0
d2ra5a1	d3cnva1	0.85562	0.85562	0.0	412	6.783e-10	d.190.1.2	d.190.1.2	2ra5	3cnv	150	156.0
d2rh2a_	d2pu9b_	0.71328	0.71328	0.0	77	0.1356	b.34.4.1	b.34.4.3	2rh2	2pu9	57	74.0
d2rh2a_	d1jb0e_	0.67853	0.67853	0.0	50	0.5032	b.34.4.1	b.34.4.2	2rh2	1jb0	57	69.0
d2rhca_	d1geea_	0.91645	0.91645	0.0	848	2.203e-24	c.2.1.2	c.2.1.2	2rhc	1gee	257	261.0
d2rhca_	d1gega_	0.9096	0.9096	0.0	845	1.5259999999999999e-24	c.2.1.2	c.2.1.2	2rhc	1geg	257	255.0
d2rsla_	d2gm5a_	0.85258	0.85258	0.0	593	9.616e-18	c.53.1.1	c.53.1.1	2rsl	2gm5	115	119.0
d2rsla_	d3guva_	0.8612	0.8612	0.0	214	6.233e-07	c.53.1.1	c.53.1.0	2rsl	3guv	115	149.0
d2saka_	d1l4db_	0.6744	0.6744	0.0	105	0.0006576	d.15.5.1	d.15.5.1	2sak	1l4d	121	112.0
d2saka_	d1qqra_	0.63572	0.63572	0.0	75	0.005829	d.15.5.1	d.15.5.1	2sak	1qqr	121	138.0
d2shpa1	d2hc1a_	0.92156	0.92156	0.0	1047	9.828e-30	c.45.1.2	c.45.1.0	2shp	2hc1	279	290.0
d2shpa1	d2h4va1	0.91006	0.91006	0.0	1034	3.604e-29	c.45.1.2	c.45.1.0	2shp	2h4v	279	273.0
d2spca_	d1u5pa1	0.541	0.54113	0.00012999999999996348	54	0.3156	a.7.1.1	a.7.1.1	2spc	1u5p	107	110.0
d2spca_	d1cuna2	0.55807	0.55696	-0.0011099999999999444	53	0.3672	a.7.1.1	a.7.1.1	2spc	1cun	107	104.0
d2tgia_	d1rewa_	0.79037	0.79037	0.0	361	4.259e-09	g.17.1.2	g.17.1.2	2tgi	1rew	112	103.0
d2tgia_	d5e4ga_	0.77774	0.77774	0.0	340	5.03e-09	g.17.1.2	g.17.1.0	2tgi	5e4g	112	108.0
d2uubt1	d1fjgt_	0.96995	0.96995	0.0	462	2.076e-10	a.7.6.1	a.7.6.1	2uub	1fjg	99	99.0
d2uubt1	d2qalt1	0.67886	0.67886	0.0	153	0.001726	a.7.6.1	a.7.6.1	2uub	2qal	99	85.0
d2v1ra_	d1ckaa_	0.77658	0.77658	0.0	226	3.204e-05	b.34.2.1	b.34.2.1	2v1r	1cka	67	57.0
d2v1ra_	d1wyxa_	0.81658	0.81658	0.0	213	5.894e-05	b.34.2.1	b.34.2.0	2v1r	1wyx	67	68.0
d2v3za2	d1pv9a2	0.79384	0.79384	0.0	736	1.102e-21	d.127.1.1	d.127.1.1	2v3z	1pv9	264	221.0
d2v3za2	d1chma2	0.81316	0.81316	0.0	445	2.717e-14	d.127.1.1	d.127.1.1	2v3z	1chm	264	246.0
d2v5fa_	d6evla_	0.87967	0.87967	0.0	415	6.828e-10	a.118.8.1	a.118.8.1	2v5f	6evl	97	94.0
d2v5fa_	d1w3ba_	0.8122	0.8122	0.0	138	0.004067	a.118.8.1	a.118.8.1	2v5f	1w3b	97	388.0
d2v8qa1	d3t4na_	0.80341	0.80341	0.0	287	2.065e-08	d.129.6.2	d.129.6.2	2v8q	3t4n	99	139.0
d2v8qa1	d2qrda_	0.81366	0.81366	0.0	256	2.616e-07	d.129.6.2	d.129.6.2	2v8q	2qrd	99	114.0
d2vbaa1	d4ewga1	0.91558	0.91558	0.0	812	1.301e-25	c.95.1.1	c.95.1.0	2vba	4ewg	253	253.0
d2vbaa1	d1ox0a1	0.91474	0.91474	0.0	728	8.653999999999999e-23	c.95.1.1	c.95.1.1	2vba	1ox0	253	256.0
d2vglm1	d2jkri_	0.80619	0.80619	0.0	236	1.723e-07	d.110.4.2	d.110.4.2	2vgl	2jkr	141	142.0
d2vglm1	d1nrja_	0.62631	0.62631	0.0	80	0.001034	d.110.4.2	d.110.4.4	2vgl	1nrj	141	147.0
